bbl,property_id,address,NAME,block,lot,Postal Code,latitude,longitude,ownername,bldgclass,yearbuilt,yearalter1,numfloors,unitstotal,Occupancy,Height Roof,Property GFA - Self-Reported (ft²),bldgarea,conditioned_office_sqft,Office - Gross Floor Area (ft²),officearea,Office - Weekly Operating Hours,Office - Number of Workers on Main Shift,ClosestIAQSensorSite,DistanceToClosestSensor_ft,DistanceToClosestSensor_miles,DOITT_ID,OBJECTID,the_geom,SHAPE_AREA,Feature Code,Length,Geometry Source
1007870040,6035,"500 7 Ave, New York, NY 10018",500 7th Avenue,787,40,10018,40.7534308,-73.9896953,500 SEVENTH AVENUE,O6,1921,1972,17,1,100,571.8,606000,606000,606200,606200,606200,62.275,225,Queensboro Bridge,633.9,0.12,726597,274767,"MULTIPOLYGON (((-73.989731910166 40.753826925976, -73.989754153631 40.753796405317, -73.989871393408 40.753635539444, -73.989739950809 40.753580141312, -73.989806118286 40.753489350997, -73.989858656412 40.753511493665, -73.990068720456 40.75360002717, -73.990036170442 40.753644690342, -73.989971273759 40.753617339056, -73.989942076752 40.753657400008, -73.989798171034 40.753854852039, -73.989772318643 40.753843960833, -73.989731910166 40.753826925976)))",716.984375,2100,161.6371728,Photogrammetric
1007870044,6815674,"512 7 Ave, New York, NY 10018",512 7th Avenue,787,44,10018,40.75345,-73.9892766,500 SEVENTH AVENUE,O4,1930,1985,45,1,100,542.371018,,553748,470685.8,,,62.275,225,Queensboro Bridge,672.9,0.13,280757,877625,"MULTIPOLYGON (((-73.989210141524 40.753223969922, -73.98942329426 40.753313807028, -73.989511981077 40.753351185222, -73.98947772169 40.753398192098, -73.989471334101 40.753406956137, -73.989487987099 40.753413975299, -73.989536128542 40.753434264472, -73.989518548169 40.753458387422, -73.989363205959 40.753671530987, -73.989330094053 40.753657579993, -73.988996572069 40.753517006702, -73.98911618086 40.753352892793, -73.989210141524 40.753223969922)))",2220.125,2100,191.7887939,Photogrammetric
1007870070,25756216,"252 W 38th St, New York, NY 10018",252 WEST 38 STREET NYC,787,70,10018,40.7540622,-73.9906553,FLORENCIA PROPERTIES LLC,O6,1924,1962,14,1,100,180.740279,,66073,56162.05,,,62.275,225,Queensboro Bridge,377.7,0.07,397646,842241,"MULTIPOLYGON (((-73.990496705042 40.754149252842, -73.99053360059 40.754098626752, -73.990669804857 40.753911737918, -73.990671062376 40.753912267518, -73.99076550663 40.753952071171, -73.990828812524 40.753978751906, -73.990732508809 40.754110894301, -73.990655713102 40.754216267066, -73.99052111069 40.754159533224, -73.990496705042 40.754149252842)))",807.5703125,2100,120.2501292,Photogrammetric
1007880049,2681136,"530 7 Ave, New York, NY 10018",530 7th Ave,788,49,10018,40.7541032,-73.9888723,RS REALTY SPE 530 LLC,O4,1929,0,30,1,100,393.450724,,408130,346910.5,,,62.275,225,Queensboro Bridge,555.7,0.11,327337,822685,"MULTIPOLYGON (((-73.988734654166 40.753875116999, -73.98879998871 40.753902627513, -73.988990280598 40.753982753034, -73.989011111174 40.753991524146, -73.98900449013 40.75400061592, -73.9889930934 40.754016268321, -73.989029769541 40.754031710988, -73.989065882068 40.754046916757, -73.989058514826 40.754057035039, -73.98905531801 40.754061425601, -73.989072133351 40.754068506072, -73.989103262048 40.754081613178, -73.989113826099 40.754067104329, -73.98917794492 40.754094102125, -73.989158305677 40.754121075825, -73.989151072283 40.754131010423, -73.989016675486 40.754315587831, -73.989007298193 40.754328465967, -73.988545988469 40.754134224297, -73.988571800168 40.754098780257, -73.988734654166 40.753875116999)))",2442.183594,2100,209.3445676,Photogrammetric
1007880064,6317283,"230 W 39th St, New York, NY 10018",230 W 39th St,788,64,10018,40.7544518,-73.9896807,"RH39 REALTY, L.P.",O6,1926,0,16,1,100,189.270308,,59488,50564.8,,,62.275,225,Queensboro Bridge,306.4,0.06,466445,795949,"MULTIPOLYGON (((-73.989529755533 40.754548452309, -73.989573371371 40.754488551032, -73.989701692017 40.75431231472, -73.989832245589 40.754367285071, -73.989660309426 40.754603421953, -73.989581054642 40.754570066391, -73.989529755533 40.754548452309)))",658.9453125,2100,112.5139722,Photogrammetric
1007890052,6472,"218 W 40th St, New York, NY 10018",218 W 40th Street,789,52,10018,40.754998,-73.9890562,218 W 40TH ASSOCIATES LLC,O6,1923,1985,12,1,100,174.300286,146486,146486,146468,146468,146468,62.275,225,Queensboro Bridge,376.5,0.07,204134,253133,"MULTIPOLYGON (((-73.988777592603 40.755033454116, -73.988914121065 40.754846604335, -73.988946632128 40.754802109879, -73.988964509167 40.754777643956, -73.989018451187 40.754800436403, -73.989226479104 40.754888334575, -73.989288538391 40.754914555877, -73.989356791822 40.754943394588, -73.9891698763 40.755199205378, -73.989003168309 40.755128760153, -73.988777592603 40.755033454116)))",2148.425781,2100,185.9390753,Photogrammetric
1007890062,1686,"240 W 40th St, New York, NY 10018","Meretz Energy Group, LLC : 240 West 40 Street",789,62,10018,40.7552149,-73.9895687,240 W 40 LLC,O6,1923,0,12,1,100,184.380302,137119,137119,137199,137199,137199,62.275,225,Queensboro Bridge,238.7,0.05,347408,277045,"MULTIPOLYGON (((-73.989296589861 40.755252745065, -73.989386606201 40.755129549834, -73.989483505047 40.754996934071, -73.989862894026 40.755157233738, -73.989801384617 40.755241419268, -73.989675979847 40.755413045341, -73.989555844659 40.755362280226, -73.989307712283 40.755257444034, -73.989296589861 40.755252745065)))",2077.816406,2100,182.6519878,Photogrammetric
1007940017,4408958,"135 W 18th St, New York, NY 10011",135 West 18 Street,794,17,10011,40.7406461,-73.9963625,135 WEST 18TH STREETREALTY CORPORATION,O5,1896,1989,5,1,100,86.35,,52500,44625,,,62.275,225,Queensboro Bridge,4354.4,0.82,340025,795266,"MULTIPOLYGON (((-73.996086390793 40.740670020155, -73.996132768205 40.740606334239, -73.9962062231 40.740505465449, -73.996229628971 40.740473324408, -73.996621102006 40.740638246461, -73.996477864629 40.740834943591, -73.996086390793 40.740670020155)))",1645.753906,2100,165.7369382,Photogrammetric
1007940030,25031,"615 Ave Of The Americas, New York, NY 10011",615 AVENUE OF THE AMER,794,30,10011,40.740314,-73.9952005,625 OWNERSHIP,O5,1904,1987,5,1,100,77.85,134235,134235,127523.25,127523.25,127523.25,62.275,225,Queensboro Bridge,4295.6,0.81,509801,169888,"MULTIPOLYGON (((-73.995595415774 40.74020613488, -73.995276536727 40.740644013771, -73.994806638544 40.740446044924, -73.994880526267 40.740344585363, -73.994987373091 40.740197865889, -73.995125519732 40.740008166422, -73.995595415774 40.74020613488)))",4397.714844,2100,266.658281,Photogrammetric
1007950037,3530314,"635 Ave Of The Americas, New York, NY 10011",635 Avenue of the Americas,795,37,10011,40.7407531,-73.994901,"635 AOA OWNER, LLC",O6,1902,1964,8,1,100,149.46,,76651,65153.35,,,62.275,225,Queensboro Bridge,4115.5,0.78,711030,649565,"MULTIPOLYGON (((-73.994589114642 40.740745794, -73.994698681363 40.740595415268, -73.994780305272 40.740629820176, -73.995242470205 40.740824624423, -73.995132904334 40.740975003668, -73.995076695941 40.740951311634, -73.994991124342 40.740915243529, -73.994961263867 40.740902657638, -73.994589114642 40.740745794)))",1748.203125,2100,189.0167919,Photogrammetric
1007950044,3530315,"641 Ave Of The Americas, New York, NY 10011",641 Avenue of the Americas,795,44,10011,40.7409837,-73.9947349,"641 AOA OWNER, LLC",O6,1902,0,8,1,100,134.36,,149885,127402.25,,,62.275,225,Queensboro Bridge,4019.7,0.76,563500,1055570,"MULTIPOLYGON (((-73.994589114642 40.740745794, -73.994961263867 40.740902657638, -73.994991124342 40.740915243529, -73.995076695941 40.740951311634, -73.995132904334 40.740975003668, -73.995049756894 40.741089123216, -73.994924008609 40.741261712572, -73.994380217296 40.741032501927, -73.994589114642 40.740745794)))",3333.089844,2100,234.7762669,Photogrammetric
1007990028,17713,"119 W 23rd St, New York, NY 10011",Stellar - 119-21 West 23rd Street,799,28,10010,40.7435911,-73.9933345,"KATZ, PAULA",O6,1901,1989,10,1,100,143.39,98800,98800,94400,94400,94400,62.275,225,Queensboro Bridge,3001.5,0.57,770658,487412,"MULTIPOLYGON (((-73.993127138644 40.743741829397, -73.993220778405 40.743613260561, -73.993272501142 40.743542242408, -73.993317053728 40.74348106906, -73.993429076642 40.743327257202, -73.993584841511 40.743392880522, -73.993462690812 40.743560598485, -73.993439571454 40.743592342743, -73.993409879375 40.743579833907, -73.993326209436 40.74369471757, -73.99335590155 40.743707226428, -73.993321261429 40.743754788302, -73.993254902362 40.743845902231, -73.993240668752 40.743865444198, -73.993106343147 40.743808852886, -73.993084904302 40.743799820417, -73.993127138644 40.743741829397)))",1500.46875,2100,205.8495993,Photogrammetric
1008060009,4409995,"145 W 30th St, New York, NY 10001",Feil - 145 West 30th Street,806,9,10001,40.7483477,-73.9915728,"CHALINE WEST 30TH STREET, LLC",O6,1913,1989,12,1,100,150.7168664,,87526,74397.1,,,62.275,225,Queensboro Bridge,1340.8,0.25,607577,729555,"MULTIPOLYGON (((-73.991402849133 40.74837800637, -73.991538617672 40.748191612502, -73.991590774497 40.748213585074, -73.991772844723 40.748290287143, -73.991655752759 40.748451042521, -73.991627508822 40.748489818076, -73.991619835854 40.748500351641, -73.991385609475 40.748401673991, -73.991402849133 40.74837800637)))",1051.785156,2100,130.1774261,Photogrammetric
1008070039,5827648,"875 Ave Of The Americas, New York, NY 10001",875 Sixth Avenue,807,39,10001,40.748213,-73.989346,BCSP-K 875 PROPERTY LLC,O4,1926,0,25,1,100,349.74,,214349,182196.65,,,62.275,225,Queensboro Bridge,995.4,0.19,200650,312982,"MULTIPOLYGON (((-73.989102776156 40.748277099147, -73.98910143706 40.748276535303, -73.989183515263 40.748163859973, -73.989274859404 40.748038463092, -73.989589753999 40.748171133866, -73.989462663578 40.748345603527, -73.989413790573 40.748325012571, -73.989367873915 40.74838804739, -73.989102776156 40.748277099147)))",1534.5625,2100,160.0360756,Photogrammetric
1008120006,19094,"491 7 Ave, New York, NY 10018",499 7th Avenue,812,6,10018,40.7525881,-73.9891071,499 FASHION TOWER LLC,O4,1925,1986,25,1,100,303.990539,180000,180000,180000,180000,180000,62.275,225,Queensboro Bridge,776.7,0.15,202837,866525,"MULTIPOLYGON (((-73.988898410564 40.752663732066, -73.98904951657 40.752455611716, -73.98906721412 40.752431236703, -73.989247278907 40.752506842108, -73.989300125128 40.752529030989, -73.98926086539 40.752583104512, -73.989131322136 40.75276152759, -73.988898410564 40.752663732066)))",1155.863281,2100,137.2715512,Photogrammetric
1008120063,19692,"134 W 37th St, New York, NY 10018",134 West 37th St,812,63,10018,40.7523465,-73.9885333,134 WEST 37TH STREET,O6,1914,1988,12,1,100,170.620276,130000,130000,120000,120000,120000,62.275,225,Queensboro Bridge,634.4,0.12,97366,381302,"MULTIPOLYGON (((-73.988298129796 40.752411683217, -73.988458525381 40.752190769289, -73.988595815833 40.752248416236, -73.988733608564 40.752306273787, -73.988704592569 40.752346295729, -73.988723905815 40.752354405776, -73.98869489454 40.75239436288, -73.988592558866 40.752535309871, -73.988298129796 40.752411683217)))",1371.863281,2100,149.0420198,Photogrammetric
1008140015,23917,"1407 Broadway, New York, NY 10018",1407 Broadway,814,15,10018,40.7535322,-73.9877679,1407 BROADWAY,O4,1950,2017,42,1,100,546,994842,994842,894000,894000,894000,62.275,225,Queensboro Bridge,923.9,0.17,409047,883109,"MULTIPOLYGON (((-73.987947679695 40.753264494507, -73.987852058309 40.753395553072, -73.987812138372 40.753450266285, -73.987881143928 40.75347938151, -73.987846628674 40.753526687742, -73.988271027759 40.753705753158, -73.988352649013 40.753740191372, -73.988405396432 40.753762446386, -73.988317810606 40.75388246864, -73.988270985349 40.753946669935, -73.988231529735 40.754000747579, -73.987800267124 40.753818787073, -73.987402902209 40.753651126889, -73.987320592424 40.753616397062, -73.987401111944 40.753506039017, -73.987402481196 40.753504161612, -73.98734430061 40.753479612854, -73.987415634347 40.753381845559, -73.987358150096 40.753357590448, -73.987365876411 40.753347000447, -73.987429985897 40.753259133409, -73.987392109914 40.753243151598, -73.987391959537 40.753243088546, -73.987394926354 40.753234242302, -73.98744946281 40.753071606112, -73.987486373468 40.75307578127, -73.987491471168 40.753076358147, -73.987492463262 40.753071281203, -73.987947679695 40.753264494507)))",7122.6875,2100,436.1560686,Photogrammetric
1008150001,6151541,"1411 Broadway, New York, NY 10018",1411 Broadway,815,1,10018,40.7541936,-73.9875657,1411 IC-SIC PROPERTY LLC,O4,1969,2016,42,1,100,499.35,,1088074,924862.9,,,62.275,225,Queensboro Bridge,850.9,0.16,367643,215023,"MULTIPOLYGON (((-73.987648784181 40.754559685337, -73.987365626412 40.754440564574, -73.987187011436 40.754365422873, -73.987134564691 40.754343359144, -73.987153347248 40.754317541943, -73.987213243574 40.754235208175, -73.98717389763 40.754218656111, -73.987357173622 40.7539667248, -73.987398288481 40.753984021714, -73.98747838078 40.753873926522, -73.988001122012 40.754093836096, -73.987979442628 40.754123637871, -73.98791945733 40.754206094498, -73.987960330928 40.754223288528, -73.987779158969 40.754472331289, -73.98773814199 40.754455075946, -73.987663447132 40.754557751722, -73.987658934234 40.754563954821, -73.987648784181 40.754559685337)))",5693.710938,2100,311.7877585,Photogrammetric
1008150046,2682107,"1430 Broadway, New York, NY 10018",1430 Broadway,815,46,10018,40.7539108,-73.986436,REALTIES 1430,O4,1954,0,22,1,100,269.63,,364000,309400,,,62.275,225,Queensboro Bridge,1178.9,0.22,680284,689670,"MULTIPOLYGON (((-73.986193273242 40.753676315904, -73.986212590209 40.753649663249, -73.986421720449 40.753737316293, -73.986407560876 40.753756853796, -73.986457899288 40.753777951367, -73.986469816584 40.753761507733, -73.986529106604 40.753786357831, -73.986486738084 40.753844816398, -73.986605452127 40.753894572392, -73.986790583586 40.753972165124, -73.986727136056 40.754177178649, -73.986540012482 40.754098750817, -73.986040946608 40.753889576913, -73.986039227338 40.7538888563, -73.98604381497 40.753882527202, -73.986193273242 40.753676315904)))",2876.183594,2100,253.6024094,Photogrammetric
1008190010,2563179,"47 W 17th St, New York, NY 10011",Forty Eight Eighteen Associates / 44 W 18th St,819,10,10011,40.7392051,-73.9943851,44 WEST 18TH STREET LLC,O6,1907,0,12,1,100,167.99,,179186,152308.1,,,62.275,225,Queensboro Bridge,4561.6,0.86,401949,1049898,"MULTIPOLYGON (((-73.994100875284 40.739381265367, -73.994418425388 40.738942352206, -73.994667029578 40.739046410424, -73.994548479513 40.739210271133, -73.994496058826 40.739188328675, -73.994464488531 40.739231965757, -73.994413304379 40.73930271166, -73.994461930812 40.739323064577, -73.994345686294 40.739483735584, -73.994100875284 40.739381265367)))",2184.285156,2100,222.678767,Photogrammetric
1008190056,8064,"18 W 18th St, New York, NY 10011",18 West 18th Street,819,56,10011,40.7388015,-73.9934288,17-18 MANAGEMENT CO,O6,1902,0,11,1,100,147.88,180000,180000,180000,180000,180000,62.275,225,Queensboro Bridge,4601.7,0.87,704122,42694,"MULTIPOLYGON (((-73.993156606663 40.738971888352, -73.993269226345 40.738816230547, -73.993281592786 40.738799137834, -73.993286596946 40.738801232707, -73.993323149697 40.738816532654, -73.993402549768 40.738706788767, -73.993360907667 40.738689358851, -73.993459273841 40.738553399537, -73.993693265108 40.738651344586, -73.993593386034 40.738789394092, -73.993571844552 40.738780377011, -73.99349555877 40.738885815862, -73.993516552149 40.738894603298, -73.993389964405 40.739069567424, -73.993208091491 40.738993438744, -73.993156606663 40.738971888352)))",1938.222656,2100,215.6474356,Photogrammetric
1008240032,23064,"3 W 22nd St, New York, NY 10010",3 West 22nd Street,824,32,10010,40.7413485,-73.9905994,CHAND REALTY ASSOCIATES,O6,1901,1988,10,1,100,136.25,88499,88499,88499,88499,88499,62.275,225,Queensboro Bridge,3490.4,0.66,191911,116271,"MULTIPOLYGON (((-73.99038420491 40.741419539577, -73.990556516539 40.741183115744, -73.990812531686 40.741291059541, -73.990657007654 40.741504451042, -73.990640220686 40.741527482853, -73.990552717469 40.741490589133, -73.990608273407 40.741414363036, -73.990528033465 40.741380531613, -73.990472477464 40.741456757672, -73.99038420491 40.741419539577)))",1163.410156,2100,170.1788783,Photogrammetric
1008260063,2974732,"36 W 25th St, New York, NY 10010",36 West 25th Street,826,63,10010,40.7434976,-73.9908264,"25TH STREET TIC,",O6,1913,0,16,1,100,208.09,,65372,55566.2,,,62.275,225,Queensboro Bridge,2749.6,0.52,524859,605511,"MULTIPOLYGON (((-73.990668080932 40.743577738077, -73.990772511028 40.743434359662, -73.990783093768 40.743432536082, -73.990802360086 40.743429215651, -73.990834088676 40.743385653453, -73.99096933614 40.74344263741, -73.990902880615 40.743533877853, -73.99082330143 40.743643137257, -73.990668080932 40.743577738077)))",643.75,2100,105.4247156,Photogrammetric
1008260065,8063,"40 W 25th St, New York, NY 10010",40 West 25th Street,826,65,10010,40.7435992,-73.9910682,40 W 25 LLC,O6,1913,2012,12,1,100,152.63,138047,138047,124242,124242,124242,62.275,225,Queensboro Bridge,2735.4,0.52,155649,913749,"MULTIPOLYGON (((-73.99082330143 40.743643137257, -73.990902880615 40.743533877853, -73.99096933614 40.74344263741, -73.99130091758 40.743582341463, -73.991182408149 40.743745049559, -73.991154882378 40.743782841726, -73.99082330143 40.743643137257)))",1421.085938,2100,151.7644716,Photogrammetric
1008290007,311,"49 W 27th St, New York, NY 10001",Chestnut - 49 West 27th Street,829,7,10001,40.7453421,-73.9902018,RADIO WAVE LLC,O6,1945,1988,10,1,100,129.8209898,83050,83050,83050,83050,83050,62.275,225,Queensboro Bridge,2056.7,0.39,284817,1046034,"MULTIPOLYGON (((-73.9899687335 40.745383451302, -73.990124621722 40.745169434125, -73.990438344177 40.74530161446, -73.990396126638 40.745359575667, -73.990372813345 40.745391582233, -73.990347725424 40.745381011787, -73.990323201787 40.745414680577, -73.990348288532 40.745425251029, -73.990282456654 40.745515632057, -73.99016734102 40.745467130903, -73.990211959326 40.74540587503, -73.990129523286 40.745371142656, -73.990084904927 40.745432398497, -73.9899687335 40.745383451302)))",1309.242188,2100,178.7058805,Photogrammetric
1008310010,13471,"39 W 29th St, New York, NY 10001",39 West 29ST Owners COrp,831,10,10001,40.746514,-73.9891406,39 WEST 29TH STREET OWNERS CORPORATION,O6,1914,0,12,1,100,152.7742324,56931,56931,54084.44849,54084.44849,54084.44849,62.275,225,Queensboro Bridge,1564.8,0.3,68605,717017,"MULTIPOLYGON (((-73.988995876823 40.746584384437, -73.989087334029 40.746458829198, -73.989142843685 40.746382623668, -73.989217431987 40.746414050249, -73.989296261311 40.746447263781, -73.989151568646 40.746645902903, -73.989146820746 40.746652420322, -73.988993402793 40.746587780912, -73.988995876823 40.746584384437)))",672.8320313,2100,107.9447258,Photogrammetric
1008320017,33979166,"1241 Broadway, New York, NY 10001",1241 Broadway,832,17,10001,40.7474087,-73.9886713,PG1241 LLC,O4,2020,0,22,1,100,349,,162494,138119.9,,,62.275,225,Queensboro Bridge,1218.6,0.23,1293615,1079616,"MULTIPOLYGON (((-73.988752822035 40.747630318661, -73.988458517415 40.747506362754, -73.98851440625 40.747217953219, -73.988966589411 40.747328793031, -73.988927006605 40.747384350484, -73.988752822035 40.747630318661)))",2059.257813,2100,183.5148225,Other (Manual)
1008340080,2735198,"1270 Broadway, New York, NY 10001",1270 Broadway,834,80,10001,40.7487014,-73.9878265,"CNA CORNERSTONE, INC",O6,1912,1981,12,1,100,150.62,,117650,100002.5,,,62.275,225,Queensboro Bridge,725,0.14,607375,877223,"MULTIPOLYGON (((-73.9876155659 40.748765914815, -73.987680978212 40.748676224195, -73.987637352956 40.748657822178, -73.987693782797 40.748580448611, -73.987650013154 40.748561986248, -73.987683805876 40.748515651611, -73.9879919394 40.74857737963, -73.988001045829 40.748579204104, -73.988004531635 40.74857990236, -73.987989063639 40.748654161003, -73.987942787434 40.748876337191, -73.987937188874 40.748884014322, -73.987920061049 40.748890719498, -73.98791172367 40.748892008148, -73.98790475844 40.74888790291, -73.987633361277 40.748773421546, -73.9876155659 40.748765914815)))",1569.519531,2100,170.1989719,Photogrammetric
1008360007,2653190,"43 W 34th St, New York, NY 10001",45 West 34th Street,836,7,10001,40.7498129,-73.9868519,41 WEST 34TH STREET LLC,O6,1907,0,12,1,100,162.65,,89582,76144.7,,,62.275,225,Queensboro Bridge,418.6,0.08,849662,761686,"MULTIPOLYGON (((-73.986615216202 40.750089822648, -73.986769521569 40.749876724883, -73.986792813308 40.749886479137, -73.986836274645 40.749826458171, -73.986857306474 40.749797412944, -73.986816499797 40.749780323879, -73.986781199936 40.749765540726, -73.986807844756 40.749728743694, -73.986906075957 40.749593084637, -73.987062519272 40.749658602431, -73.986917110372 40.749859415999, -73.986917055888 40.749859490735, -73.986908278858 40.749855813872, -73.986710067067 40.750129545049, -73.986646845774 40.750103068261, -73.986646807885 40.750103052948, -73.986615216202 40.750089822648)))",1147.234375,2100,204.8163806,Photogrammetric
