status,source_CoStar_URL,Tenant,Industry,Floor,SF Occupied,Employees,Move In Date,Exp Date,Page_URL,PropertyID,BBL
OK: row 3 of 24,https://product.costar.com/detail/all-properties/157528/tenant,1100 Architects,Construction,15th,"7,563",-,Nov-25,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 4 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Lepercq De Neuflize & Co Inc,Finance and Insurance,"11th, 16th","7,563",5,Oct-20,Apr-35,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 5 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Nourish,Health Care and Social Assistance,15th,"7,563",50,Jan-25,Jan-30,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 6 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Personetics,"Professional, Scientific, and Technical Services",19th,"7,004",46,Dec-24,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 7 of 24,https://product.costar.com/detail/all-properties/157528/tenant,First Look Media,Information,10th,"5,876",39,Oct-23,Oct-28,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 8 of 24,https://product.costar.com/detail/all-properties/157528/tenant,North River Partners,,20th,"2,512",-,Oct-24,Nov-27,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 9 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Triple Point Capital,Finance and Insurance,8th,"2,250",15,Oct-22,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 10 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Complete Wellness,Health Care and Social Assistance,11th,"2,100",30,Jan-23,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 11 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Loop Me,"Professional, Scientific, and Technical Services",6th,"1,500",10,Jun-22,May-29,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 12 of 24,https://product.costar.com/detail/all-properties/157528/tenant,"Mathew W. Shawl, MD",Health Care and Social Assistance,9th,891,5,Jun-08,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 13 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Energy Chiropractic NYC,Health Care and Social Assistance,16th,762,5,Oct-11,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 14 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Multimedia Plus,Information,16th,726,28,Apr-03,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 15 of 24,https://product.costar.com/detail/all-properties/157528/tenant,BlueMatrix,"Professional, Scientific, and Technical Services",19th,500,6,Oct-22,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 16 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Debtors Anonymous,"Professional, Scientific, and Technical Services",GRND,500,-,Apr-25,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 17 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Design Plus,Construction,GRND,500,-,Jul-25,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 18 of 24,https://product.costar.com/detail/all-properties/157528/tenant,"Dr. Connie L Kaplan, PsyD",Health Care and Social Assistance,12th,500,1,Jan-20,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 19 of 24,https://product.costar.com/detail/all-properties/157528/tenant,The Assembly Of The State Of NY,Public Administration,20th,500,5,Oct-22,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 20 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Union Square Cognitive Therapy,Health Care and Social Assistance,20th,500,7,Oct-22,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 21 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Union Square Hospitality Group,Accommodation and Food Services,3rd,500,100,Aug-18,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 22 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Veech Sports Chiropractic,Health Care and Social Assistance,16th,500,3,Oct-22,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 23 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Vistar Media,"Professional, Scientific, and Technical Services",GRND,500,-,Nov-24,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 24 of 24,https://product.costar.com/detail/all-properties/157528/tenant,Judith Gringorten,Health Care and Social Assistance,16th,320,1,Oct-22,-,https://product.costar.com/detail/all-properties/157528/tenant,157528,1005650015.0
OK: row 1 of 1,https://product.costar.com/detail/all-properties/158360/tenant,The New School,Educational Services,"1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th","117,000",-,Nov-10,-,https://product.costar.com/detail/all-properties/158360/tenant,158360,1005770071.0
OK: row 1 of 1,https://product.costar.com/detail/all-properties/8440689/tenant,New York Academy Of Medicine,Educational Services,"1st, 2nd, 3rd, 4th, 5th, 6th","98,100",15,Feb-17,-,https://product.costar.com/detail/all-properties/8440689/tenant,8440689,1016080069.0
OK: row 1 of 7,https://product.costar.com/detail/all-properties/157939/tenant,Tharanco Group,Retailer,"4th, 5th, 6th, 7th, 8th","49,000",64,Nov-17,Oct-27,https://product.costar.com/detail/all-properties/157939/tenant,157939,1008120063.0
OK: row 2 of 7,https://product.costar.com/detail/all-properties/157939/tenant,Donors Choose,Services,11th,"10,000",200,Jul-13,-,https://product.costar.com/detail/all-properties/157939/tenant,157939,1008120063.0
OK: row 3 of 7,https://product.costar.com/detail/all-properties/157939/tenant,Jacob Feinberg Katz-michaeli,"Professional, Scientific, and Technical Services",12th,"9,500",40,Feb-13,-,https://product.costar.com/detail/all-properties/157939/tenant,157939,1008120063.0
OK: row 4 of 7,https://product.costar.com/detail/all-properties/157939/tenant,Beyond Sushi,Accommodation and Food Services,"BSMT, GRND","5,000",15,Dec-16,-,https://product.costar.com/detail/all-properties/157939/tenant,157939,1008120063.0
OK: row 5 of 7,https://product.costar.com/detail/all-properties/157939/tenant,Greg Norman Collection,Retailer,4th,500,-,May-19,-,https://product.costar.com/detail/all-properties/157939/tenant,157939,1008120063.0
OK: row 6 of 7,https://product.costar.com/detail/all-properties/157939/tenant,Joseph A Company Llc,Manufacturing,12th,500,3,Apr-22,-,https://product.costar.com/detail/all-properties/157939/tenant,157939,1008120063.0
OK: row 7 of 7,https://product.costar.com/detail/all-properties/157939/tenant,Nick Graham,Wholesaler,4th,500,3,Apr-22,-,https://product.costar.com/detail/all-properties/157939/tenant,157939,1008120063.0
OK: row 1 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Noho Productions Incorporated,"Professional, Scientific, and Technical Services","8th, 9th","18,818",10,Mar-03,Mar-31,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 2 of 28,https://product.costar.com/detail/all-properties/158151/tenant,American Friends - Rabin Medical Center,Health Care and Social Assistance,6th,"7,459",59,Jun-09,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 3 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Dr Steven Shoshany,Health Care and Social Assistance,3rd,"3,750",3,Nov-23,Nov-26,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 4 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Print Mor Inc.,Manufacturing,7th,"3,000",20,Mar-18,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 5 of 28,https://product.costar.com/detail/all-properties/158151/tenant,SutherlandGold,"Professional, Scientific, and Technical Services",6th,"1,500",10,Jan-21,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 6 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Law Office of Kervin A Simms,"Professional, Scientific, and Technical Services",4th,"1,380",9,Jul-16,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 7 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Serenity Natural Health,Health Care and Social Assistance,10th,600,4,Jun-11,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 8 of 28,https://product.costar.com/detail/all-properties/158151/tenant,AARMY,"Arts, Entertainment, and Recreation",2nd,500,8,May-23,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 9 of 28,https://product.costar.com/detail/all-properties/158151/tenant,"Ben Kafka, P.H.D.",Health Care and Social Assistance,12th,500,3,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 10 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Brow Bandit Beauty Atelier,Services,5th,500,4,Nov-19,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 11 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Digital Area,Information,12th,500,3,May-21,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 12 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Dr. Christine Hwang,Health Care and Social Assistance,10th,500,1,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 13 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Fairview Property Group,Real Estate,12th,500,3,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 14 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Judy Perl Worldwide Travel,Services,11th,500,5,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 15 of 28,https://product.costar.com/detail/all-properties/158151/tenant,le petit studio nyc,"Arts, Entertainment, and Recreation",11th,500,2,May-21,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 16 of 28,https://product.costar.com/detail/all-properties/158151/tenant,LUSHmedia,"Professional, Scientific, and Technical Services",10th,500,3,Jan-96,Mar-29,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 17 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Maternal Massage and More,Services,11th,500,3,May-21,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 18 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Olo Brand Group,"Professional, Scientific, and Technical Services",10th,500,3,Jan-12,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 19 of 28,https://product.costar.com/detail/all-properties/158151/tenant,R3-Mgmt,"Arts, Entertainment, and Recreation",4th,500,3,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 20 of 28,https://product.costar.com/detail/all-properties/158151/tenant,"Radtke Walter, RA","Professional, Scientific, and Technical Services",5th,500,3,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 21 of 28,https://product.costar.com/detail/all-properties/158151/tenant,"Sarah Jo Mayson, PhD",Health Care and Social Assistance,12th,500,3,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 22 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Soho Acupuncture By Jen Becker,Health Care and Social Assistance,11th,500,2,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 23 of 28,https://product.costar.com/detail/all-properties/158151/tenant,"Vanessa Jackson, LCSW-R",Health Care and Social Assistance,11th,500,1,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 24 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Magma Global,Services,6th,450,3,Jul-16,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 25 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Elite Plus Realty,Real Estate,11th,400,2,Sep-16,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 26 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Etty El Jammal,Services,11th,400,1,Mar-10,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 27 of 28,https://product.costar.com/detail/all-properties/158151/tenant,NoHo Business Improvement District,Services,4th,350,2,Nov-10,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 28 of 28,https://product.costar.com/detail/all-properties/158151/tenant,Soft Network,"Arts, Entertainment, and Recreation",3rd,300,3,Nov-22,-,https://product.costar.com/detail/all-properties/158151/tenant,158151,1005220012.0
OK: row 1 of 42,https://product.costar.com/detail/all-properties/157724/tenant,Royal Chain,Manufacturing,"1st, 2nd, MEZZ","18,469",25,Mar-98,Dec-29,https://product.costar.com/detail/all-properties/157724/tenant,157724,1012610042.0
OK: row 2 of 42,https://product.costar.com/detail/all-properties/157724/tenant,5th Ave Dollar and Discount,Retailer,LL,"11,989",15,Mar-22,Mar-27,https://product.costar.com/detail/all-properties/157724/tenant,157724,1012610042.0
OK: row 3 of 42,https://product.costar.com/detail/all-properties/157724/tenant,Carelle,Manufacturing,7th,"3,436",12,Mar-81,Aug-25,https://product.costar.com/detail/all-properties/157724/tenant,157724,1012610042.0
OK: row 4 of 42,https://product.costar.com/detail/all-properties/157724/tenant,Affinity Designs,Wholesaler,3rd,"2,711",6,May-23,Aug-33,https://product.costar.com/detail/all-properties/157724/tenant,157724,1012610042.0
OK: row 5 of 42,https://product.costar.com/detail/all-properties/157724/tenant,Bryant Park Dental,Health Care and Social Assistance,5th,"2,595",5,Jan-08,Apr-31,https://product.costar.com/detail/all-properties/157724/tenant,157724,1012610042.0
